channel,well,flow_cell_id,experiment_tag,seconds_since_start_of_run,initial_0mv_current_pa,initial_0mv_current_std,intercept_adjusted_0mv_current_pa,intercept_adjusted_0mv_current_std,group_1_adjusted_offset_0mv_mean,group_1_adjusted_offset_0mv_std,scan_running_voltage_mv,scan_offset_voltage_mv,reserve_pore_intercept_median_mv,group_1_offset_voltage_mv,mux_scan_assessment,total_time_active,total_good_samples,pore_median,pore_sd,strand_range,strand_median,include_well,group_order,conductance,intercept,collinear_confidence,conductance_filtered_data,initial_voltage_0_mv,initial_current_0_pa,initial_voltage_1_mv,initial_current_1_pa,initial_voltage_2_mv,initial_current_2_pa,multiple,pore_1,pore,event,adapter,strand,strand2,unavailable,zero,unknown_positive,unknown_negative,unclassed,transition,mux_uncertain,offset_0mv_mean,offset_0mv_std,intercept_adjusted_0mv_current_pa_0mv_mean,intercept_adjusted_0mv_current_pa_0mv_std,scan_number
96,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.738,0.854,-180,5,3.923,5,single_pore,0.0,32732.0,223.24,1.83,38.2,87.53,1,2.0,0.968,3.599,-1.22,True,-10,13.138,-20,22.875,-30,32.49,0.0,0.0,18678.0,931.0,9809.0,3314.0,0.0,10475.0,0.0,0.0,0.0,0.0,23.0,0.0,3.282,0.846,-2.016,0.84,1
96,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.464,3.254,-180,5,3.923,5,single_pore,0.0,37873.0,222.82,2.42,0.0,0.0,1,3.0,0.954,3.468,-0.48,True,-10,12.834,-20,22.393,-30,31.904,0.0,0.0,15770.0,1523.0,20580.0,0.0,0.0,5611.0,0.0,0.0,0.0,0.0,0.0,0.0,3.189,0.852,-2.009,0.857,1
96,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.406,0.571,-180,5,3.923,5,saturated,0.0,0.0,226.49,1.69,38.5,81.77,0,0.0,0.968,3.78,-1.91,True,-10,13.302,-20,23.073,-30,32.653,758.0,0.0,5329.0,212.0,7097.0,10239.0,8085.0,12003.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388,0.834,-1.826,0.839,1
96,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.675,0.841,-180,5,3.923,5,single_pore,0.0,38663.0,214.13,2.0,42.5,75.35,1,1.0,0.932,3.772,-0.35,True,-10,12.832,-20,22.171,-30,31.475,0.0,0.0,25460.0,319.0,12488.0,396.0,4025.0,3073.0,0.0,0.0,0.0,0.0,157.0,0.0,3.363,0.841,-1.797,0.836,1
97,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,0.484,0.882,-180,5,3.923,5,single_pore,0.0,25448.0,231.39,1.7,32.9,73.65,1,1.0,0.136,6.655,-1.18,False,-10,2.246,-20,3.664,-30,4.964,0.0,0.0,12097.0,767.0,9939.0,2645.0,4002.0,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737,0.905,-0.073,0.855,1
97,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.504,3.551,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.054,-11.249,-0.29,False,-10,-0.072,-20,0.481,-30,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.508,0.897,-0.739,0.901,1
97,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.859,0.793,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.067,-10.057,-0.51,False,-10,-0.012,-20,0.684,-30,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30061.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.577,0.797,-0.863,0.793,1
97,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.642,0.47,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-180.588,0.0,False,-10,-0.58,-20,-0.546,-30,-0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.608,0.476,-0.626,0.473,1
98,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
98,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.428,3.849,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.058,-7.67,-0.11,False,-10,0.133,-20,0.717,-30,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.346,0.782,-0.582,0.759,1
98,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.508,0.745,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.059,-5.703,-0.37,False,-10,0.247,-20,0.854,-30,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.256,0.742,-0.505,0.729,1
98,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.579,0.7,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-7.897,-0.07,False,-10,0.11,-20,0.642,-30,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30524.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.385,0.691,-0.59,0.689,1
99,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.902,0.722,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.054,-13.671,-0.22,False,-10,-0.2,-20,0.346,-30,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23861.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.677,0.722,-0.878,0.716,1
99,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-3.628,15.188,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.321,2.015,0.42,False,-10,3.865,-20,7.055,-30,10.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,2.011,-0.38,1.912,1
99,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.927,0.691,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.046,-17.576,-0.37,False,-10,-0.358,-20,0.125,-30,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827.0,8071.0,0.0,0.0,0.0,0.0,0.0,-0.735,0.687,-0.939,0.671,1
99,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.93,0.69,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.047,-15.957,-0.38,False,-10,-0.288,-20,0.204,-30,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30524.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.725,0.675,-0.93,0.651,1
100,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.038,0.684,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.048,-19.245,0.1,False,-10,-0.443,-20,0.033,-30,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15469.0,12424.0,0.0,0.0,0.0,0.0,0.0,-0.846,0.674,-1.055,0.66,1
100,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.82,3.226,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042,-23.653,-0.24,False,-10,-0.572,-20,-0.144,-30,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064.0,32256.0,0.0,0.0,0.0,0.0,0.0,-0.944,0.687,-1.118,0.669,1
100,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.177,0.62,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.042,-24.006,-0.11,False,-10,-0.595,-20,-0.166,-30,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064.0,34056.0,0.0,0.0,0.0,0.0,0.0,-0.968,0.621,-1.154,0.625,1
100,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.528,0.418,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-214.61,0.02,False,-10,-0.491,-20,-0.468,-30,-0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.506,0.404,-0.528,0.409,1
101,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.099,0.776,-180,5,3.923,5,single_pore,0.0,28254.0,224.72,1.79,33.7,90.05,1,1.0,1.08,0.613,-25.63,True,-10,11.138,-20,23.218,-30,32.735,0.0,0.0,5600.0,1513.0,12439.0,8702.0,1994.0,15231.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762,0.77,-1.416,0.767,1
101,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.673,3.771,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.054,-12.08,-0.08,False,-10,-0.113,-20,0.428,-30,0.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32336.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.83,-0.815,0.808,1
101,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.756,0.724,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06,-10.064,-0.58,False,-10,-0.013,-20,0.611,-30,1.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.527,0.715,-0.761,0.711,1
101,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.882,0.633,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.045,-16.529,-0.52,False,-10,-0.301,-20,0.173,-30,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30585.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.691,0.633,-0.89,0.628,1
102,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.634,0.728,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.391,-6.176,5.38,False,-10,1.594,-20,5.237,-30,9.418,0.0,0.0,0.0,0.0,0.0,0.0,4025.0,21241.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,0.671,-1.551,0.727,1
102,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
102,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.589,0.414,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-211.232,-0.1,False,-10,-0.531,-20,-0.5,-30,-0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,-0.561,0.415,-0.57,0.417,1
102,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.867,0.958,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.103,-5.6,0.03,False,-10,0.453,-20,1.48,-30,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30646.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.928,-0.872,0.902,1
103,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.784,0.473,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-299.445,0.17,False,-10,-0.706,-20,-0.691,-30,-0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.763,0.471,-0.788,0.47,1
103,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.736,4.21,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.066,-9.181,0.31,False,-10,0.059,-20,0.699,-30,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.509,0.919,-0.806,0.91,1
103,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.92,0.775,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.061,-12.547,-0.04,False,-10,-0.155,-20,0.453,-30,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.701,0.773,-0.942,0.756,1
103,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.754,0.452,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-219.232,-0.05,False,-10,-0.703,-20,-0.667,-30,-0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.726,0.448,-0.755,0.445,1
104,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.423,0.728,-180,5,3.923,5,single_pore,0.0,29530.0,220.06,1.54,0.0,0.0,1,3.0,0.951,2.821,-1.32,True,-10,12.175,-20,21.754,-30,31.201,0.0,0.0,13837.0,707.0,14986.0,0.0,8133.0,6105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.522,0.75,-2.64,0.727,1
104,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-3.098,3.255,-180,5,3.923,5,single_pore,0.0,20378.0,222.57,3.12,0.0,0.0,1,1.0,0.959,2.958,-2.51,True,-10,12.38,-20,22.091,-30,31.551,0.0,0.0,8654.0,923.0,10801.0,0.0,8089.0,14369.0,0.0,0.0,0.0,0.0,75.0,0.0,2.617,0.802,-2.634,0.786,1
104,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.705,0.475,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-362.594,-0.04,False,-10,-0.673,-20,-0.652,-30,-0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.689,0.472,-0.691,0.474,1
104,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-2.441,0.718,-180,5,3.923,5,single_pore,0.0,15520.0,201.23,4.78,0.0,0.0,1,2.0,0.912,2.868,-2.09,True,-10,11.696,-20,20.916,-30,29.927,0.0,0.0,12957.0,226.0,2337.0,0.0,8045.0,17058.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218,0.721,-2.675,0.71,1
105,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.693,0.955,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.073,-6.806,-1.01,False,-10,0.219,-20,1.003,-30,1.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31218.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.377,0.935,-0.691,0.912,1
105,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.498,4.34,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.061,-6.444,-0.13,False,-10,0.216,-20,0.836,-30,1.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.304,0.979,-0.548,0.968,1
105,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.121,0.527,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-48.044,0.13,False,-10,-0.063,-20,-0.053,-30,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.101,0.523,-0.116,0.526,1
105,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.653,0.97,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.091,-3.666,0.22,False,-10,0.582,-20,1.484,-30,2.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30646.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.966,-0.647,0.947,1
106,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.621,0.484,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-172.734,-0.03,False,-10,-0.546,-20,-0.511,-30,-0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,0.0,0.0,0.0,0.0,0.0,-0.594,0.49,-0.593,0.49,1
106,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.735,3.714,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,-14.75,-0.34,False,-10,-0.244,-20,0.275,-30,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682,0.792,-0.915,0.782,1
106,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.523,0.712,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.049,-8.217,-0.48,False,-10,0.08,-20,0.595,-30,1.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.339,0.725,-0.543,0.705,1
106,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.69,0.845,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.071,-6.9,-0.28,False,-10,0.214,-20,0.933,-30,1.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30646.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.416,0.815,-0.719,0.821,1
107,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.963,0.737,-180,5,3.923,5,unavailable,0.0,53.0,0.0,0.0,0.0,0.0,0,0.0,0.328,-5.58,4.21,False,-10,1.528,-20,4.601,-30,8.095,0.0,0.0,0.0,53.0,0.0,0.0,0.0,26131.0,0.0,0.0,0.0,0.0,538.0,0.0,-0.555,0.748,-1.927,0.785,1
107,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.809,4.326,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.061,-11.639,-0.52,False,-10,-0.108,-20,0.526,-30,1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.654,0.897,-0.88,0.874,1
107,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.678,0.806,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.065,-8.059,-0.03,False,-10,0.125,-20,0.773,-30,1.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.426,0.796,-0.695,0.791,1
107,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.063,-10.483,0.08,False,-10,-0.029,-20,0.595,-30,1.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18974.0,1891.0,818.0,0.0,0.0,0.0,0.0,-0.56,0.769,-0.813,0.761,1
108,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.51,0.781,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.059,-5.912,-0.62,False,-10,0.23,-20,0.847,-30,1.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27893.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284,0.768,-0.523,0.753,1
108,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
108,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.528,0.578,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.029,-14.691,-0.24,False,-10,-0.139,-20,0.161,-30,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.386,0.564,-0.512,0.566,1
108,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.531,0.673,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.046,-7.96,-0.04,False,-10,0.094,-20,0.56,-30,1.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660.0,1891.0,0.0,0.0,0.0,0.0,0.0,-0.317,0.671,-0.541,0.662,1
109,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.1,0.803,-180,5,3.923,5,single_pore,0.0,37816.0,225.6,2.12,34.4,82.36,1,1.0,0.971,4.23,-0.46,True,-10,13.805,-20,23.535,-30,33.219,0.0,0.0,12348.0,1207.0,17286.0,6975.0,0.0,3349.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894,0.804,-1.332,0.797,1
109,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.393,3.688,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052,-8.687,-0.09,False,-10,0.067,-20,0.593,-30,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30065.0,8113.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.824,-0.575,0.808,1
109,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.716,0.672,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04,-13.948,-0.35,False,-10,-0.165,-20,0.256,-30,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13896.0,28224.0,0.0,0.0,0.0,0.0,0.0,-0.526,0.673,-0.697,0.672,1
109,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.714,0.538,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.018,-36.609,-0.36,False,-10,-0.478,-20,-0.283,-30,-0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.532,-0.722,0.532,1
110,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.552,0.457,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-159.592,-0.07,False,-10,-0.504,-20,-0.467,-30,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40362.0,0.0,0.0,0.0,0.0,0.0,-0.535,0.464,-0.545,0.452,1
110,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.638,3.239,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.058,-12.555,-0.14,False,-10,-0.151,-20,0.438,-30,1.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.676,0.746,-0.93,0.731,1
110,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.821,0.694,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,-13.601,0.01,False,-10,-0.179,-20,0.318,-30,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827.0,8071.0,0.0,0.0,0.0,0.0,0.0,-0.607,0.693,-0.797,0.691,1
110,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.855,0.738,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.067,-10.152,-0.17,False,-10,-0.013,-20,0.665,-30,1.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25761.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.724,-0.873,0.728,1
111,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.662,0.482,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-188.528,0.15,False,-10,-0.605,-20,-0.579,-30,-0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,0.0,0.0,0.0,0.0,0.0,-0.639,0.492,-0.664,0.499,1
111,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.956,3.408,-180,5,3.923,5,single_pore,0.0,31742.0,226.96,1.9,0.0,0.0,1,1.0,0.966,4.985,-2.27,True,-10,14.437,-20,24.209,-30,33.754,0.0,0.0,11635.0,758.0,19349.0,0.0,0.0,11931.0,0.0,0.0,0.0,0.0,0.0,0.0,4.752,0.849,-0.468,0.83,1
